City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,
KASARAGOD,32010500427,2015-16,MAHATHMA EM PUBLIC SCHOOL,HOSDURG,GUPS BELUR,KODOM-BELUR,Kerala,671531,,,,ChIJr6z-3U-DpDsRgY07Vv7eygc,C,City,kasaragod,"Global Public School, Manya","The Global Public School, Global Street, Meginadka,, Manya, P.O. Ullodi, Kasaragod, Kerala 671321, India",
KASARAGOD,32010500528,2015-16,SRI SRI GNANAMANDIR TRIBAL SCHOOL,HOSDURG,GWHS PANATHUR,PANATHADY,Kerala,671532,,,,,,,,,,
KASARAGOD,32010300109,2015-16,MGLC PERNADKA,KASARAGOD,GLPS KAMBAR,MOGRAL PUTHUR,Kerala,671124,,,,,,,,,,
KASARAGOD,32010300110,2015-16,MGLC CHAMBAKAD,KASARAGOD,GLPS BEDADKA NEW,MOGRAL PUTHUR,Kerala,671541,,,,,,,,,,
KASARAGOD,32010300618,2015-16,MGLC KOLLAMPANA,KASARAGOD,GLPS BEDADKA NEW,MULIYAR,Kerala,671541,,,,,,,,,,
KASARAGOD,32010300726,2015-16,MGLC BILALNAGAR,KASARAGOD,GUPS CHERKALA MAPPILA,BEDADKA,Kerala,671124,,,,,,,,,,
KASARAGOD,32010300112,2015-16,AL-AMEEN PUBLIC SCHOOL,KASARAGOD,GLPS KAMBAR,MOGRAL PUTHUR,Kerala,671124,,,,,,,,,,
KASARAGOD,32010300113,2015-16,SANDESHAM ENGLISH MEDIUM SCHOOL,KASARAGOD,GLPS KAMBAR,MOGRAL PUTHUR,Kerala,671124,,,,ChIJOys7ZF6CpDsRkXQoVjp626s,B,Locality,kasaragod,Jaimatha English Medium School,"Choori, Kasaragod, Kerala 671123, India",
KASARAGOD,32010300114,2015-16,NOORUL HUDA ENGLISH MEDIUM SCHOOL,KASARAGOD,GLPS KAMBAR,MOGRAL PUTHUR,Kerala,671124,,,,,,,,,,
KASARAGOD,32010300115,2015-16,GREEN VALLEY ENGLISH MEDIUM SCHOOL,KASARAGOD,GLPS KAMBAR,MOGRAL PUTHUR,Kerala,671124,,,,,,,,,,
KASARAGOD,32010100407,2015-16,ALPS KUDALMERKALA,MANJESHWAR,GBLPS HEROOR,PAIVALIKE,Kerala,671324,,,,,,,,,,
KASARAGOD,32010600304,2015-16,ST.THOMAS LPS THOMAPURAM,CHITTARIKKAL,GUPS KANNIVAYAL,EAST ELARI,Kerala,671326,,,,ChIJTRB6dRJepDsRsgvVwvS6Ys0,B,Locality,chittarikkal,St.Thomas HSS,"Chittarikkal, Kerala 671326, India",
KASARAGOD,32010600305,2015-16,GUPS KANNIVAYAL,CHITTARIKKAL,GUPS KANNIVAYAL,EAST ELARI,Kerala,670511,,,,ChIJx1d_rsJdpDsRyd83fGT6YOs,B,Pincode,670511,"Post Office, Kannivayal","Nallompuzha, Kerala 670511, India",
KASARAGOD,32010600306,2015-16,GHS THAYENI,CHITTARIKKAL,GUPS THAYENI,EAST ELARI,Kerala,670511,,,,ChIJ3xGIIZBepDsRIfLjs64u-t8,C,City,kasaragod,G HS Thayyeni,"Kasaragod, Kerala, India",
KASARAGOD,32010600307,2015-16,SNDP AUPS KADUMENI,CHITTARIKKAL,GUPS KANNIVAYAL,EAST ELARI,Kerala,670511,,,,,,,,,,
KANNUR,32020700103,2015-16,EAST KADIRUR LPS,KUTHUPARAMBA,GHSS PATTIAM,PATTIAM,Kerala,670642,,,,ChIJDX6m68oopDsRKNq0JIIFK7Y,A,VILLAGE_NAME,pattiam,East Kadirur L P School,"Pattiam, Kerala 670691, India",
KANNUR,32020700104,2015-16,EAST KADIRUR UPS,KUTHUPARAMBA,GHSS PATTIAM,PATTIAM,Kerala,670642,,,,ChIJSdNgt8oopDsRVNO7BeTmvu0,A,VILLAGE_NAME,pattiam,East Kadirur U P School,"Pattiam, Kerala 670691, India",
KANNUR,32020700105,2015-16,EAST PATTIAM LPS,KUTHUPARAMBA,GHSS PATTIAM,PATTIAM,Kerala,670691,,,,ChIJ0wXnE6kopDsR3wXZGDNDvv0,C,City,kannur,Ponniam central LPS,"Kannur, Kerala 670641, India",
KANNUR,32020700106,2015-16,KONGATTA LPS,KUTHUPARAMBA,GHSS PATTIAM,PATTIAM,Kerala,670691,,,,,,,,,,
KANNUR,32021400607,2015-16,GGVHSS CHERUKUNNU,MADAYI,GLPS CHERUKUNNU SOUTH,KANNAPURAM,Kerala,670301,,,,ChIJR8oAKLsVpDsRX8NFz9TiPuU,A,VILLAGE_NAME,kannapuram,GGVHSS Cherukunnu,"Cherukunnu Girls School - Edakkepuram Rd, Kannapuram, Kerala 670301, India",
KANNUR,32021400609,2015-16,BAKHITA ENGLISH MEDIUM HIGH SCHOOL,MADAYI,GLPS CHERUKUNNU SOUTH,KANNAPURAM,Kerala,670331,,,,ChIJhYD02wMVpDsRnyPgkyxDmoU,B,Pincode,670331,"ST.BAKHITA ENGLISH MEDIUM HIGH SCHOOL, CHERUKUNNU","P.O.670331, Mottammal Rd, Cherukunnu, Kerala 670301, India",
KANNUR,32021400611,2015-16,BABY NURSARY,MADAYI,GLPS CHERUKUNNU SOUTH,KANNAPURAM,Kerala,670301,,,,ChIJj0jfUbkVpDsRk6fQJv0xJB4,A,VILLAGE_NAME,kannapuram,Baby Nursery and Primary English Medium School,"Kannapuram, Kerala 670301, India",
KANNUR,32021400614,2015-16,BUTTERFLY ENGLISH MEDIUM SCHOOL,MADAYI,GLPS CHERUKUNNU SOUTH,KANNAPURAM,Kerala,670301,,,,ChIJ3T07y6s_pDsRXufBR7-87X0,C,City,kannur,Butterfly English Medium School,"Kannur, Kerala 670001, India",
KOLLAM,32130700310,2015-16,GLPS THRIKKANNAMANGAL,KOTTARAKARA,GUPS PADINJATTINKARA,KOTTARAKARA,Kerala,691506,,,,,,,,,,
KOLLAM,32130800104,2015-16,GOVERNMENT UPPER PRIMARY SCHOOL MALOOR,KULAKKADA,GUPS ERATHUVADAKKU,PATTAZHI VADAKKEKARA,Kerala,689695,,,,ChIJofySd0n8BTsRQ2bj2L5xgjw,C,City,kollam,Government Town Upper Primary School.Kollam,"Salem-Kanyakumari Highway (NH-47), Thevally, Kollam, Kerala 691009, India",
KOLLAM,32130800105,2015-16,ST. PAUL'S UPPER PRIMARY SCHOOL PATTAZHI,KULAKKADA,GUPS ERATHUVADAKKU,PATTAZHI VADAKKEKARA,Kerala,691526,,,,,,,,,,
KOLLAM,32130800106,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL THAZHATHUVADAKKU,KULAKKADA,GUPS ERATHUVADAKKU,PATTAZHI VADAKKEKARA,Kerala,691526,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
ALAPPUZHA,32110300131,2015-16,MMAR CENTRAL SCHOOL,CHENGANNUR,JBS KIZCHERIMEL,CHENGANOOR,Kerala,689122,,,,ChIJ3_M7zKQiBjsRsixNEo1FS-0,B,Locality,chengannur,Mathews Mar Athanasius Residential Central School,"Angadical, Chengannur, Kerala 689122, India",
PATHANAMTHITTA,32120900224,2015-16,"GNEWLPS,CHATTANKERY",THIRUVALLA,PERINGARA,PERINGARA,Kerala,689112,,,,ChIJoQuuMQYVBjsRmEXY3F_Ylz4,C,City,pathanamthitta,Kairali News Bureau,"Doctors Ln, Pathanamthitta, Kerala 689645, India",
PATHANAMTHITTA,32120900318,2015-16,"GLPS,PODIYADI",THIRUVALLA,NEDUMPURAM,NEDUMPRAM,Kerala,689110,,,,ChIJGTLY1s4VBjsRd2LJV68t4VI,C,City,pathanamthitta,GLPS,"Omalloor, Pathanamthitta, Kerala 689647, India",
PATHANAMTHITTA,32120900218,2015-16,"PMVLPS,PERINGARA",THIRUVALLA,PERINGARA,PERINGARA,Kerala,689108,,,,,,,,,,
THIRUVANANTHAPURAM,32140101008,2015-16,OMANATHINKAL SREE MODEL SCHOOL,ATTINGAL,POOVANATHUM MOODU,NELLANAD,Kerala,695607,,,,ChIJzfoBnUnBBTsRYIB99I7wBEo,B,Pincode,695607,Omanathinkal Sree School,"Panchayath Road, Venjaramoodu, Kerala 695607, India",
THIRUVANANTHAPURAM,32140101009,2015-16,GHSS VENJARAMOOD,ATTINGAL,POOVANATHUM MOODU,NELLANAD,Kerala,695607,,,,,,,,,,
THIRUVANANTHAPURAM,32140101010,2015-16,SHAMSUL ISLAM EM SCHOOL,ATTINGAL,PERUMKUZHY,NELLANAD,Kerala,695303,,,,,,,,,,
THIRUVANANTHAPURAM,32140101011,2015-16,MAM CENTRAL SCHOOL,ATTINGAL,POOVANATHUM MOODU,NELLANAD,Kerala,695607,,,,ChIJyaPG2Z2-BTsRkaI3dioBZBU,C,City,thiruvananthapuram,MGM School,"Near Akkulam Bridge, Kuzhivila, N H By-Pass, Karimanal, Thiruvananthapuram, Kerala 695583, India",
KOLLAM,32130100113,2015-16,HOLY FAMILY PUBLIC SCHOOL ALAYAMON,ANCHAL,NEW LPS ALAYAMON,ALAYAMON,Kerala,691306,,,,ChIJayQs-MzYBTsR3ssCL3Nw0j4,B,Locality,anchal,Holy family public school,"Anchal, Kerala 691306, India",
KOLLAM,32130100114,2015-16,LOURDES MATHA PUBLIC SCHL MEENKULAM,ANCHAL,NEW LPS ALAYAMON,ALAYAMON,Kerala,691311,,,,ChIJAVAh9BLZBTsROrweT7GpALQ,B,Locality,anchal,Lourdes Matha Public school,"Anchal - Kuravanthery - Channappetta Rd, Anchal, Kerala 691311, India",
KOLLAM,32130100115,2015-16,NATIONAL PUBLIC SCHOOL,ANCHAL,NEW LPS ALAYAMON,ALAYAMON,Kerala,691306,,,,,,,,,,
KOLLAM,32130700615,2015-16,ST GEORGE EMLPS PUTHUR,KOTTARAKARA,GLPS THEVALAPPURAM,NEDUVATHOOR,Kerala,691507,,,,,,,,,,
KOLLAM,32130700616,2015-16,SN PUBLIC SCHOOL KOTTATHALA,KOTTARAKARA,GLPS THEVALAPPURAM,NEDUVATHOOR,Kerala,691502,,,,ChIJVXLAycv8BTsRR4SVfgGgCIM,C,City,kollam,Sree Narayana Public School,"Vadakkevila P.O., Kollam, Kerala 691010, India",
KOLLAM,32130700407,2015-16,GLPS KAITHACODE,KOTTARAKARA,GWLPS PANGODE,PAVITRESWARAM,Kerala,691543,,,,,,,,,,
KOLLAM,32130700408,2015-16,GLPS KARIKKAL,KOTTARAKARA,GWLPS PANGODE,PAVITRESWARAM,Kerala,691507,,,,,,,,,,
PATHANAMTHITTA,32120600413,2015-16,EALPS OTHERA,PULLAD,KUTTOOR,KUTOOR,Kerala,689551,,,,,,,,,,
PATHANAMTHITTA,32120600414,2015-16,AMMHS OTHERA,PULLAD,KUTTOOR,KUTOOR,Kerala,689551,,,,,,,,,,
PATHANAMTHITTA,32120600514,2015-16,"GLPS, POOVATHUR",PULLAD,KOIPURAM,KOIPURAM,Kerala,689531,,,,ChIJGTLY1s4VBjsRd2LJV68t4VI,C,City,pathanamthitta,GLPS,"Omalloor, Pathanamthitta, Kerala 689647, India",
PATHANAMTHITTA,32120601306,2015-16,"GUPS, VATTAKOTTAL",PULLAD,PURAMATTOM,PURAMATTOM,Kerala,689547,,,,ChIJl109pdcRBjsRnmfQ4td3H7Y,C,City,pathanamthitta,RAMA GROUPS OF COMPANY,"Pathanamthitta, Kerala 691551, India",
THIRUVANANTHAPURAM,32140301515,2015-16,HOLY CROSS EM SCHOOL MOTTAMOODU,KANIYAPURAM,GLPS KANYAKULANGARA-VEMBAYAM,VEMBAYAM ,Kerala,695028,,,,ChIJl9jgRiilBTsRuSE0dCpwFP4,C,City,thiruvananthapuram,Holy Family School,"Sree Bhadra Nagar Rd, Pachalloor, Thiruvananthapuram, Kerala 695027, India",
THIRUVANANTHAPURAM,32141200503,2015-16,HHTM UPS PALACHIRA,VARKALA,CHERUNNIYOOR,VETTOOR -CHERUNNIYOOR,Kerala,695143,,,,ChIJz4fV6tfoBTsRzFY0rKQdj1M,B,Pincode,695143,Palachira,"Sree Narayana College Rd, Chemmaruthy, Kerala 695143, India",
THIRUVANANTHAPURAM,32141200504,2015-16, GMLPS PALACHIRA,VARKALA,CHERUNNIYOOR,VETTOOR -CHERUNNIYOOR,Kerala,695142,,,,,,,,,,
THIRUVANANTHAPURAM,32140900405,2015-16,GOVT. LPS KOOTHALI,PARASSALA,KOOTHALI,AMBOORI,Kerala,695505,,,,,,,,,,
KOLLAM,32130300707,2015-16,G.L.P.S CHERIYELA,CHATHANNOOR,G.L.P.S MUKHATHALA,THRIKKOVILVATTAM,Kerala,691577,,,,,,,,,,
KOLLAM,32130300708,2015-16,G.L.P.S MUKHATHALA,CHATHANNOOR,G.L.P.S MUKHATHALA,THRIKKOVILVATTAM,Kerala,691577,,,,,,,,,,
KOLLAM,32130300709,2015-16,G.V.P.L.P.S.VETTILATHAZHAM,CHATHANNOOR,G.L.P.S MUKHATHALA,THRIKKOVILVATTAM,Kerala,691577,,,,ChIJ9WSwnzBDURARiVfr47Xwi2A,C,City,kollam,Punthalathazham Water Tank,"Punthalathazham-Palathara Rd, Ayathil, Kollam, Kerala 691004, India",
KOLLAM,32130300706,2015-16,P.V.U.P.S .PERETHU,CHATHANNOOR,G.L.P.S MUKHATHALA,THRIKKOVILVATTAM,Kerala,691589,,,,ChIJzfTS-0PjBTsRgELJJFadYF4,B,Pincode,691589,Perethu PV UP School,"Kollam, Umayanalloor, Thazhuthala, Kerala 691589, India",
KOLLAM,32131100306,2015-16,JAYAJYOTHY VOCATIONAL HSS AMPALATHUBHAGAM,SASTHAMCOTTA, GUPS EDEKKADU,PORUVAZHY,Kerala,690520,,,,,,,,,,
KOLLAM,32131100308,2015-16,ST THOMAS RESIDENTIAL SCHOOL,SASTHAMCOTTA, GUPS EDEKKADU,PORUVAZHY,Kerala,691500,,,,ChIJU9w7Ja4PBjsRRNW9qKF7vmg,C,City,kollam,St. Thomas Residential Central School,"Ezhammile, Manampuzha P.O., Kollam, Kerala 691553, India",
KOLLAM,32130900402,2015-16,GUPS NALLILA,KUNDARA,GLPS MUTTAKKAVU,NEDUMPANA,Kerala,691515,,,,ChIJW7-lpXviBTsRbkSICVWxOpU,B,Pincode,691515,Government Upper Primary School,"Palamukku  Nallila Rd, Pazhangalam, Kerala 691515, India",
KOLLAM,32130900403,2015-16,GUPS PAZHAGALAM WEST,KUNDARA,GLPS MUTTAKKAVU,NEDUMPANA,Kerala,691515,,,,,,,,,,
PATHANAMTHITTA,32120401008,2015-16,SNDPHS EDAPARIYARAM,KOZHENCHERRY,ELANTHOOR,ELANTHOOR,Kerala,689643,,,,ChIJE6ML0fgVBjsR4EcVoJFC17Q,A,Street Address,elanthoor,Edapariyaram Post Office,"Elanthoor, Kerala 689643, India",
PATHANAMTHITTA,32120900402,2015-16,"MDLPS,SAKTHIMANGALAM",THIRUVALLA,NIRANAM,NIRANAM,Kerala,689621,,,,ChIJffOPIREVBjsRHDn90mFqIxM,B,Locality,thiruvalla,Anappara Govt Girls Lps,"Thiruvalla-Kumbazha Hwy, Mylapra, Pathanamthitta, Kerala 689645, India",
KOLLAM,32131200309,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL KAREEPRA,VELIYAM,GUPS NEDUMONCAVU,KAREEPRA,Kerala,691509,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
KOLLAM,32131200310,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL KADAIKODE,VELIYAM,GUPS NEDUMONCAVU,KAREEPRA,Kerala,691505,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
THIRUVANANTHAPURAM,32140200404,2015-16,ST.JOSEPH'S UPS VENNIYOOR,BALARAMAPURAM,GOVT. LPS MUTTACAUD,VENGANOOR,Kerala,695523,,,,ChIJJyK9JWOlBTsRL8XClUbW_aQ,A,VILLAGE_NAME,venganoor,St Joseph UPS School Venniyoor,"Venganoor, Kerala, India",
THIRUVANANTHAPURAM,32140200431,2015-16,KATTUNADADEVI EM MANGALATHUKONAM,BALARAMAPURAM,GOVT. LPS NELLIVILA,VENGANOOR,Kerala,695509,,,,ChIJC01rBpivBTsRFL-gABQriz8,B,Locality,balaramapuram,Kattunada Sree Bhadrakali Temple,"Mangalathukonam, Balaramapuram, Kerala 695509, India",
THIRUVANANTHAPURAM,32140200432,2015-16,ST MARY'S LPS VENNIYOOR,BALARAMAPURAM,GOVT. LPS MUTTACAUD,VENGANOOR,Kerala,695523,,,,ChIJv2SbEd67BTsRLgfG95D1ZxU,C,City,thiruvananthapuram,St. Mary's English Medium L P School,"Pattom, Thiruvananthapuram, Kerala 695004, India",
THIRUVANANTHAPURAM,32140200501,2015-16,GOVT. LPS KIDARAKKUZHI,BALARAMAPURAM,GOVT. LVLPS MULLOOR,VIZHINJAM,Kerala,695523,,,,ChIJT1chr3uvBTsRviK2blF_7cc,A,VILLAGE_NAME,vizhinjam,Govt LPS Kidarakuzhi,"Vizhinjam,, Kovalam, Kerala, India",
THIRUVANANTHAPURAM,32140600104,2015-16,GLPS CHULLIMANOOR,NEDUMANGADU,ANAD,ANAD,Kerala,695541,,,,,,,,,,
THIRUVANANTHAPURAM,32140600105,2015-16,SH UPS CHULLIMANOOR,NEDUMANGADU,ANAD,ANAD,Kerala,695541,,,,ChIJtQsO-HHIBTsREVqBoVMMIWc,B,Pincode,695541,Sacred Heart UPS (SHUPS) Chullimanoor,"Chullimanoor, Kerala 695541, India",
THIRUVANANTHAPURAM,32140800420,2015-16,GLPS KURUMPAYAM,PALODE,THENGUMCODE,KALLARA,Kerala,695608,,,,ChIJP2U3DHDDBTsR8HlJIxcm1U4,A,VILLAGE_NAME,kallara,Government Lower Primary School,"Kuttimoodu, Vamanapuram - Chittar Rd, Kallara, Kerala 695608, India",
THIRUVANANTHAPURAM,32140800422,2015-16,SKV LPS VENGATTAMOODU,PALODE,THENGUMCODE,KALLARA,Kerala,695609,,,,,,,,,,
KOLLAM,32130400214,2015-16,VIDHYABHI VARDHINI MUSLIM G.L.P.S VENGAI,CHAVARA,V.V.M.G.L.P.S VENGAI,MYNAGAPPALLY,Kerala,690569,,,,,,,,,,
KOLLAM,32130400215,2015-16,I.C.S.L.P.S EDAVANASSERY,CHAVARA,V.V.M.G.L.P.S VENGAI,MYNAGAPPALLY,Kerala,690519,,,,ChIJe1BUzLQFBjsRRhjgIIQohWE,B,Pincode,690519,Madrasa-Edavanassery,"Kollam, Kerala 690519, India",
KOLLAM,32130400216,2015-16,SREE KRISHNA VILASOM L.P.S NORTH MYNAGAPPALLY,CHAVARA,V.V.M.G.L.P.S VENGAI,MYNAGAPPALLY,Kerala,690519,,,,,,,,,,
KOLLAM,32130700101,2015-16,GUPS MELILA,KOTTARAKARA,GMTLPS CHENGAMANADU,MELILA,Kerala,691508,,,,,,,,,,
ALAPPUZHA,32110300908,2015-16,SBEMHSS,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,ChIJp7veBl6ECDsRbzxLH5KaSL8,C,City,alappuzha,SDV English Medium Higher Secondary School,"Sanathanam Ward, Alappuzha, Kerala 688001, India",
ALAPPUZHA,32110300909,2015-16,THRIPPARAVOOR ENGLISH MEDIUM SCHOOL,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,ChIJI-t4bxiECDsRm_dIX-Jxqrg,C,City,alappuzha,Believers Church English Medium School,"Avalookunnu P.O, Gurupuram, Alappuzha, Kerala 688006, India",
ALAPPUZHA,32110101105,2015-16,TDEMS ALPY,ALAPPUZHA,GOVT GIRLS HS LPS ALAPPUZ,ALAPPUZHA SOUTH,Kerala,688001,,,,ChIJn2wrpmSECDsRGNYQpEOYw54,B,Locality,alappuzha,Ramada Alleppey,"Nehru Trophy Boat Race Finishing Point Stadium, Finishing Point Road, Finishing Point, Alappuzha, Kerala 688013, India",
ALAPPUZHA,32110500605,2015-16,GLPBS CHEPPAD,HARIPPAD,GLPBS CHEPPAD,CHEPPAD,Kerala,690507,,,,,,,,,,
THIRUVANANTHAPURAM,32141102703,2015-16,HS LPS PAPPANAMCODE ,TRIVANDRUM SOUTH,PAPPANAMCODE,NEMOM,Kerala,695019,,,,,,,,,,
THIRUVANANTHAPURAM,32141102704,2015-16,MSC LPS PONNUMANGALAM ,TRIVANDRUM SOUTH,PAPPANAMCODE,NEMOM,Kerala,695020,,,,,,,,,,
THIRUVANANTHAPURAM,32141102705,2015-16,ST.ANTONY'S LPS POOZHIKUNNU ,TRIVANDRUM SOUTH,PAPPANAMCODE,NEMOM,Kerala,695019,,,,,,,,,,
THIRUVANANTHAPURAM,32141102706,2015-16,"ST ANTONY'S UPS,KARAKKAMANDAPAM",TRIVANDRUM SOUTH,PAPPANAMCODE,NEMOM,Kerala,695020,,,,ChIJ1103I766BTsR2fqSjQgmHik,B,Pincode,695020,St. Antony's Church and U P school,"Thiruvananthapuram, Kerala 695020, India",
KOLLAM,32131000102,2015-16,ST. MARY'S HS ARIYANKAVU,PUNALUR,GLPS ARIANKAVU,ARIANKAVU,Kerala,691309,,,,,,,,,,
KOLLAM,32131000103,2015-16,ST. MARY'S UPS ARIYANKAVU,PUNALUR,GLPS ARIANKAVU,ARIANKAVU,Kerala,691309,,,,,,,,,,
KOLLAM,32131000104,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL  ARIYANKAVU,PUNALUR,GLPS ARIANKAVU,ARIANKAVU,Kerala,691309,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
KOLLAM,32131000105,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL  KAZHUTHURUTTY,PUNALUR,GLPS ARIANKAVU,ARIANKAVU,Kerala,691309,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
PATHANAMTHITTA,32120801109,2015-16,ST:THOMAS UPS KAKKAD,RANNI,PERUNAD,R-PERUNAD,Kerala,689711,,,,,,,,,,
PATHANAMTHITTA,32120801110,2015-16,"HS, R-PERUNAD",RANNI,PERUNAD,R-PERUNAD,Kerala,689711,,,,ChIJh8JMlgkVBjsReVdR4vnfgu8,C,City,pathanamthitta,St.Marys Girls High School,"St Marys HS Rd, Chittoor, Pathanamthitta, Kerala 689645, India",
PATHANAMTHITTA,32120601313,2015-16,GVHSS PURAMATTOM,PULLAD,PURAMATTOM,PURAMATTOM,Kerala,689543,,,,,,,,,,
PATHANAMTHITTA,32120601616,2015-16,"GHSS, EZHUMATTOOR",PULLAD,EZHUMATTOOR,EZHUMATTOOR,Kerala,689586,,,,ChIJ____PzE-BjsRWbCVUdu0giM,C,City,pathanamthitta,GHSS Kadammanitta,"Kadammanitta, Pathanamthitta, Kerala 684697, India",
ALAPPUZHA,32110401201,2015-16,VAYALAR NORTH GLPS,CHERTHALA,GOVT LPS VAYALAR NORTH,VAYALAR,Kerala,688536,,,,,,,,,,
ALAPPUZHA,32110401203,2015-16,VAYALAR LFLPS,CHERTHALA,GOVT LPS VAYALAR NORTH,VAYALAR,Kerala,688536,,,,,,,,,,
ALAPPUZHA,32110401204,2015-16,KAVIL ST MICHAEL'S HS,CHERTHALA,GOVT LPS VAYALAR NORTH,VAYALAR,Kerala,688531,,,,ChIJ0RgTRmaECDsRoua4dWsw6jo,C,City,alappuzha,St. Michael's Church,"Housing Colony Rd, Thathampally, Alappuzha, Kerala 688013, India",
ALAPPUZHA,32110701007,2015-16,EREZHA UPS,MAVELIKKARA,GOVT. UPGS KANNAMANGALAM,PERINGALA,Kerala,690106,,,,ChIJqxu3WGWECDsR2llBMk02l34,C,City,alappuzha,Vedanta Wake Up! Alleppey - Backwaters,"near HMCA church Finishing Point Road, Punnamada, Thathampally, Alappuzha, Kerala 688013, India",
THIRUVANANTHAPURAM,32140300911,2015-16,INTERNATIONAL SCHOOL KORANI,KANIYAPURAM,GLPS THONNAKAL-MANGALAPURAM,MEL-THONNAKKAL,Kerala,695104,,,,ChIJ1ZYvCc7BBTsRoSwsRFbw5-E,B,Pincode,695104,Trivandrum International School,"Edackode P.O., Korani, Trivandrum, Kerala 695104, India",
THIRUVANANTHAPURAM,32140300917,2015-16,GHSS THONNAKKAL,KANIYAPURAM,GLPS THONNAKAL-MANGALAPURAM,MEL-THONNAKKAL,Kerala,695313,,,,ChIJAVUQKrPBBTsRMlDdFvI8K3k,B,Pincode,695313,Govt. Higher Secondary School,"Kudavoor, Thonnakkal, 16th Mile TQ Rd to Vengode Rd, Kerala 695313, India",
THIRUVANANTHAPURAM,32140300918,2015-16,GVHSS PIRAPPANCODE,KANIYAPURAM,GLPS PIRAPPENCODE-MANIKAL,MEL-THONNAKKAL,Kerala,695607,,,,,,,,,,
THIRUVANANTHAPURAM,32140301001,2015-16,GLPS MANALAKOM,KANIYAPURAM,GUPS POTHENCODE-POTHENCODE,KEEZH-THONNAKKAL,Kerala,695313,,,,,,,,,,
PATHANAMTHITTA,32120401002,2015-16,"MTLPS, VALIYAVETTOM",KOZHENCHERRY,ELANTHOOR,ELANTHOOR,Kerala,689643,,,,,,,,,,
KOLLAM,32130600412,2015-16,ST JOSEPH'S UPS VALIYAKADA,KOLLAM,GOVT TTI  KOLLAM,CONTONEMENT,Kerala,691006,,,,,,,,,,
KOLLAM,32130600413,2015-16,CONTONMENT LMS LPS,KOLLAM,GOVT TTI  KOLLAM,CONTONEMENT,Kerala,691000,,,,,,,,,,
KOLLAM,32130600510,2015-16,GLPS MUNDAKKAL,KOLLAM,GVHSS VALATHUNGAL(GIRLS),ERAVIPURAM,Kerala,691001,,,,,,,,,,
ALAPPUZHA,32110401113,2015-16,BSMM N E.M SCHOOL THANNERMUKAM,CHERTHALA,GUPS VELLIYAKULAM,THANNERMUKKOM,Kerala,688527,,,,ChIJiRJFhPZ-CDsRGRXfyYjQ3jA,B,Locality,cherthala,Bsmm Nirmala English Medium School,"Thaneermukkom P O, Cherthala, Alappuzha, Kerala, Alappuzha, Kerala 688527, India",
PATHANAMTHITTA,32120500214,2015-16,"NSSLPS, PARAKKARA",PANDALAM,PANDALAM-THEKKEKARA,PANDALAM-THEKKEKARA,Kerala,691525,,,,,,,,,,
PATHANAMTHITTA,32120500215,2015-16,"SKVUPS, THATTAYIL",PANDALAM,PANDALAM-THEKKEKARA,PANDALAM-THEKKEKARA,Kerala,691525,,,,ChIJZXu9tOMTBjsRrHNdlqsahwM,B,Locality,pandalam,SKV UPS Ground,"Pandalam Thekkekara, Kerala 691525, India",
PATHANAMTHITTA,32120500216,2015-16,"SVHS, PONGALADY",PANDALAM,PANDALAM-THEKKEKARA,PANDALAM-THEKKEKARA,Kerala,691525,,,,ChIJnRMJqdgTBjsRBPMQ6O2rXs0,B,Locality,pandalam,SVHS High School,"Pandalam Thekkekara, Kerala 691525, India",
ALAPPUZHA,32110100815,2015-16,BRIGHT LAND DISCOVERY SCHOOL,ALAPPUZHA,GOVT GIRLS HS LPS ALAPPUZ,ALAPPUZHA WEST,Kerala,688011,,,,ChIJg-FWho2ECDsRPMm-ycpuv3U,B,Locality,alappuzha,Brightland Discovery School,"Chandanakkavu Road, Anantha Narayanapuram, Alappuzha, Kerala 688011, India",
ALAPPUZHA,32110100849,2015-16,COMPOUND CMS LPS ALAPPUZHA,ALAPPUZHA,GOVT SDV JBS ALAPPUZHA,ALAPPUZHA WEST,Kerala,688012,,,,ChIJX_bfqouECDsRLicH6PsZcGg,B,Locality,alappuzha,CMS LPS,"NS Bose Rd, Chungam, Alappuzha, Kerala 688011, India",
