City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
RI BHOI,17050223705,2015-16,UMKEI PRES. LP SCHOOL,UMSNING,UMKEI CRC,UMKEI,Meghalaya,793105,,,,,,,,,
RI BHOI,17050214003,2015-16,UMSNING PRES UP ENGLISH SCHOOL,UMSNING,UMSNING CRC,UMSNING (PROPER),Meghalaya,793105,,,,,,,,,
RI BHOI,17050213303,2015-16,KYNTIEW SHAPHRANG LP SCHOOL,UMSNING,UMTASSOR CRC,KYNJOIN UMRAN,Meghalaya,793105,,,,,,,,,
RI BHOI,17050218401,2015-16,UMNIUH KHWAN LP SCHOOL,UMSNING,KHRUM DIENGIEI CRC,UMNIUH,Meghalaya,793122,,,,,,,,,
RI BHOI,17050213305,2015-16,KYNJOIN PRESBYTERIAN SECONDARY SCHOOL,UMSNING,UMTASSOR CRC,KYNJOIN UMRAN,Meghalaya,73105,,,,,,,,,
RI BHOI,17050213901,2015-16,UMTREW NON GOVT LP SCHOOL,UMSNING,SUMER CRC,UMTREW,Meghalaya,793102,,,,,,,,,
RI BHOI,17050213904,2015-16,SENG KHASI LP SCHOOL,UMSNING,SUMER CRC,UMTREW,Meghalaya,793105,,,,,,,,,
RI BHOI,17050218101,2015-16,PRESBYTERIAN LP SCHOL,UMSNING,KHRUM DIENGIEI CRC,MAIRUNGPDENG,Meghalaya,793122,,,,,,,,,
RI BHOI,17050203012,2015-16,GRACE FOUNDATION SECONDARY SCHOOL,UMSNING,BHOIRYMBONG CRC,LUMSOHPIENG,Meghalaya,793116,,,,,,,,,
RI BHOI,17050218001,2015-16,MAIRUNG RCLP SCHOOL,UMSNING,KHRUM DIENGIEI CRC,MAIRUNGHEH,Meghalaya,793122,,,,,,,,,
RI BHOI,17050219202,2015-16,MAWTNEN PRES LPS,UMSNING,MAWLYNDEP CRC,MAWTNEN,Meghalaya,793122,,,,,,,,,
RI BHOI,17050218201,2015-16,UMTRING L.P.SCHOOL,UMSNING,KHRUM DIENGIEI CRC,UMTRING,Meghalaya,793122,,,,,,,,,
RI BHOI,17050213903,2015-16,SENG KHASI UP SCHOOL,UMSNING,SUMER CRC,UMTREW,Meghalaya,793105,,,,,,,,,
RI BHOI,17050203013,2015-16,MODERN SECONDARY SCHOOL,UMSNING,BHOIRYMBONG CRC,LUMSOHPIENG,Meghalaya,793103,,,,ChIJm_sL9SGCWjcRX60Y6vQitrk,B,Pincode,793103,Christ Senior Secondary School (International),"Nongsder, Umiam PO, Ribhoi District, Shillong, Meghalaya 793103, India"
WEST GARO HILLS,17010131410,2015-16,SELSELLA HIGHER SEC. SCHOOL ,SELSELLA,MAHILA MANDAL CRC,SELSELLA,Meghalaya,794105,,,,,,,,,
RI BHOI,17050217901,2015-16,UCC PRIMRY SCHOOL,UMSNING,KHRUM DIENGIEI CRC,U.C.C.,Meghalaya,793122,,,,,,,,,
RI BHOI,17050218402,2015-16,FERRANDO SPEECH UP SCHHOL,UMSNING,KHRUM DIENGIEI CRC,UMNIUH,Meghalaya,793122,,,,,,,,,
RI BHOI,17050213501,2015-16,UMTASOR NONGJYRMI GOVT LP S,UMSNING,UMTASSOR CRC,UMTASOR UMJYRMI,Meghalaya,793102,,,,,,,,,
RI BHOI,17050217902,2015-16,U.C.C. UP SCHOOL UMIAM,UMSNING,KHRUM DIENGIEI CRC,U.C.C.,Meghalaya,793122,,,,,,,,,
RI BHOI,17050223704,2015-16,MAWLINGAI PRESS L.P. SCHOOL,UMSNING,UMKEI CRC,UMKEI,Meghalaya,793105,,,,,,,,,
RI BHOI,17050214001,2015-16,NEHRU MEMORIAL SEC SCHOOL,UMSNING,UMSNING CRC,UMSNING (PROPER),Meghalaya,793105,,,,ChIJTaMFpsuGWjcRrQbr6lefBD8,B,Locality,umsning,Nehru Memorial Secondary School,"Umsning, Meghalaya 793105, India"
RI BHOI,17050218002,2015-16,MAIRUNG HEH PRESS U.P.SCHOOL,UMSNING,KHRUM DIENGIEI CRC,MAIRUNGHEH,Meghalaya,793122,,,,,,,,,
RI BHOI,17050213401,2015-16,MAWIAPBANG L. P. SCHOOL,UMSNING,UMTASSOR CRC,MAWIAPBANG,Meghalaya,793105,,,,,,,,,
RI BHOI,17050213602,2015-16,MAWEITNAR RCLPS,UMSNING,UMTASSOR CRC,MAWEITNAR,Meghalaya,793105,,,,,,,,,
EAST JAINTIA HILLS,17090105001,2015-16,RANGAD GOVT LPS,KHLIEHRIAT,MUSNIANG CLUSTER,RANGAD,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102502,2015-16,GOODSHEPERD UPS,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI DATSIMPEIN,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102402,2015-16,MORNING GLORY UPPER PRIMARY SCHOOL,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI KHLIEH WAH DUPON,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102405,2015-16,CAMBRIDGE KHLIEHDUPON LPS,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI KHLIEH WAH DUPON,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102304,2015-16,HOLY CHILD SCHOOL MOOKHEP,KHLIEHRIAT,PAMRAKMAI CLUSTER,MOOKHEP,Meghalaya,793160,,,,,,,,,
WEST JAINTIA HILLS,17070102336,2015-16,DIET UPS PRACTISING SCHOOL,THADLASKEIN,MUKHLA,MUKHLA,Meghalaya,793151,,,,,,,,,
WEST JAINTIA HILLS,17070102401,2015-16,KHLIEHTYRSHI UPS ,THADLASKEIN,KHLIEHTYRSHI,KHLIEHTYRSHI,Meghalaya,793151,,,,ChIJ40qnAZsNUDcRFAd0EkynMCI,C,City,west jaintia hills,Tyrshi Falls,"West Jaintia Hills, Meghalaya, India"
EAST JAINTIA HILLS,17090102401,2015-16,OXFORD SC,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI KHLIEH WAH DUPON,Meghalaya,793160,,,,ChIJzVIoIyQaUDcRWQiEEROHro4,B,Pincode,793160,Oxford Upper Primary School,"East Jaintia Hills, Meghalaya 793160, India"
EAST JAINTIA HILLS,17090102504,2015-16,MOUNT TABOR LPS,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI DATSIMPEIN,Meghalaya,793160,,,,,,,,,
RI BHOI,17050223706,2015-16,UMKEI PRESBYTERIAN SECONDARY SCHOOL,UMSNING,UMKEI CRC,UMKEI,Meghalaya,793105,,,,,,,,,
EAST JAINTIA HILLS,17090100903,2015-16,WAPUNGTRE LPS,KHLIEHRIAT,WAPUNG CLUSTER,WAPUNGSHNONG,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090104907,2015-16,MUSNIANG KHAPDABA LPS,KHLIEHRIAT,MUSNIANG CLUSTER,MUSNIANG JONGDEN,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090104905,2015-16,MUSNIANG WEST LPS,KHLIEHRIAT,MUSNIANG CLUSTER,MUSNIANG JONGDEN,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102406,2015-16,LITTLE STAR LPS,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI KHLIEH WAH DUPON,Meghalaya,793160,,,,ChIJX8XwVuIbUDcRdlYL0wGWrSU,B,Locality,khliehriat,"Little Star Academy Secondary School, Khliehriat","NH6, Khliehriat, Meghalaya 793200, India"
EAST JAINTIA HILLS,17090100904,2015-16,WAPUNG IONGRYNGKHLEM LPS,KHLIEHRIAT,WAPUNG CLUSTER,WAPUNGSHNONG,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090100905,2015-16,WAPUNG DONGPOHSIEJ LPS,KHLIEHRIAT,WAPUNG CLUSTER,WAPUNGSHNONG,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090104906,2015-16,MUSNIANG WAHKHAH LPS,KHLIEHRIAT,MUSNIANG CLUSTER,MUSNIANG JONGDEN,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090104908,2015-16,MUSNIANG SECONDARY SCHOOL,KHLIEHRIAT,MUSNIANG CLUSTER,MUSNIANG JONGDEN,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102404,2015-16,LITTLE STAR UP SCHOOL,KHLIEHRIAT,LADRYMBAI CLUSTER,LADRYMBAI KHLIEH WAH DUPON,Meghalaya,793160,,,,,,,,,
EAST JAINTIA HILLS,17090102303,2015-16,SAVIO LPS MOOKHEP,KHLIEHRIAT,PAMRAKMAI CLUSTER,MOOKHEP,Meghalaya,793160,,,,,,,,,
RI BHOI,17050121703,2015-16,TBEH JINGSHAI LP SCHOOL,UMLING,DIWON CRC,UMKON,Meghalaya,793102,,,,,,,,,
RI BHOI,17050113802,2015-16,R.C.L.P UMTYRNGA,UMLING,PILANGKATA CRC,UMTYRNGA,Meghalaya,781029,,,,,,,,,
RI BHOI,17050219604,2015-16,PRESBYTERIAN L.P. SCHOOL,UMSNING,MAWLYNDEP CRC,MAWLYNDEP,Meghalaya,793122,,,,ChIJSU9xU5WBWjcRm4z7IpmJMaM,B,Pincode,793122,Presbyterian School,"East Khasi Hills, Meghalaya 793122, India"
RI BHOI,17050220001,2015-16,NIANGDAI L.P.SCHOOL,UMSNING,MAWLYNDEP CRC,NIANGDAI,Meghalaya,793122,,,,,,,,,
RI BHOI,17050121501,2015-16,MAWRYNGKANG RCLP,UMLING,KHARPATI CRC,MAWRYNGKANG,Meghalaya,793102,,,,,,,,,
RI BHOI,17050111602,2015-16,HOLY HEART U.P.SCHOOL,UMLING,BARIDUA CRC,UPPER JORBIL,Meghalaya,793101,,,,,,,,,
RI BHOI,17050121301,2015-16,UMRANG GOVT LP SCHOOL ,UMLING,DIWON CRC,UMRANG NONGBAH,Meghalaya,793102,,,,,,,,,
RI BHOI,17050111502,2015-16,MONTFORT PRIMARY SCHOOL,UMLING,BARIDUA CRC,MODEL VILLAGE,Meghalaya,793101,,,,,,,,,
RI BHOI,17050111701,2015-16,UMNOWE L.P.SCHOOL,UMLING,BARIDUA CRC,UMNOWE,Meghalaya,793101,,,,,,,,,
RI BHOI,17050113201,2015-16,UMDEM LP SCHOOL,UMLING,PILANGKATA CRC,UMDEM,Meghalaya,793101,,,,,,,,,
RI BHOI,17050122704,2015-16,FRIENDLY ACADEMY HIGHER SECONDARY SCHOOL,UMLING,UMDEN CRC,UMPYRDONG,Meghalaya,793102,,,,,,,,,
