City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
NORTH GOA,30010104401,2015-16,G.P.S. KADSHI MOPA,PERNEM,TORSE/POROSCODE/VARKHAND,KADSHI MOPA,Goa,403512,,,,,,,,,
SOUTH GOA,30020405106,2015-16,G.P.S. DAPODE,SANGUEM,UGUEM VALKINI BHATI,"VADDEM, KURDI",Goa,403704,,,,,,,,,
NORTH GOA,30010100403,2015-16,MANDRE HIGH SCHOOL,PERNEM,MANDRE/MORJI,MANDREM,Goa,403527,,,,ChIJLe9QUpfuvzsR3NWeKZQH01o,A,VILLAGE_NAME,mandrem,Mandrem High School,"Mandrem, Goa 403527, India"
NORTH GOA,30010100405,2015-16,"G.P.S. DEULWADA, MANDREM",PERNEM,MANDRE/MORJI,MANDREM,Goa,403512,,,,ChIJA4habO3uvzsRo2hfGsOCY8g,A,VILLAGE_NAME,mandrem,Deulwada,"Mandrem, Goa 403519, India"
NORTH GOA,30010100407,2015-16,G.P.S. NAIKWADA MANDREM,PERNEM,MANDRE/MORJI,MANDREM,Goa,403527,,,,ChIJexvBf8HuvzsRxagunKJPV1o,A,VILLAGE_NAME,mandrem,Naikwada Mandrem North-Goa 403527,"shri siddhivinayak mandir naikwada, Mandrem, Goa 403512, India"
SOUTH GOA,30020500702,2015-16,G.H.S. GAONDONGARI,CANACONA,CRC  GAONDONGARI,GAONDONGARI,Goa,403702,,,,,,,,,
NORTH GOA,30010103302,2015-16,"G.P.S. GOTHANWADA, OZARI",PERNEM,KASSARVARNE/OZARI,OZARI,Goa,403513,,,,,,,,,
NORTH GOA,30010103303,2015-16,"G.P.S. SANGAO, OZARI",PERNEM,KASSARVARNE/OZARI,OZARI,Goa,403513,,,,,,,,,
NORTH GOA,30010201809,2015-16,ST MICHEL'S CONVENT HS,BARDEZ,G.P.S. TEMBI ANJUNA,ANJUNA,Goa,403509,,,,,,,,,
NORTH GOA,30010201810,2015-16,LITTLE ANGELS PRIMARY SCHOOL ANJUNA,BARDEZ,G.P.S. TEMBI ANJUNA,ANJUNA,Goa,403509,,,,,,,,,
NORTH GOA,30010200814,2015-16,PRIMROSE PRIMARY SCHOOL,BARDEZ,G.H.S. ALTO BETIM,PENHA DE FRANCE,Goa,403521,,,,,,,,,
NORTH GOA,30010200816,2015-16,VIDYA PRABODHINI HIGHER SECONDARY S,BARDEZ,G.H.S. ALTO BETIM,PENHA DE FRANCE,Goa,403521,,,,ChIJVVVVVajsvzsRDOW38TcuWF0,B,Locality,bardez,Vidya Prabodhini Hg Sec School,"Vidyanagar, Porvorim, Bardez, Bardez, Goa, 403521, India"
NORTH GOA,30010200908,2015-16,KENDRIYA VIDYALAYA INS MANDOVI VERE,BARDEZ,G.P.S. SALPE CANDOLIM,REIS MAGOS VEREM,Goa,403109,,,,ChIJy_ag06rBvzsRuOiITrIA1Ss,B,Pincode,403109,KV INS Mandovi,"VEREM, Panjim, Goa 403109, India"
NORTH GOA,30010201002,2015-16,GPS SERULA BRITONA,BARDEZ,G.H.S. ALTO BETIM,SALVADOR DO MUNDO,Goa,403101,,,,,,,,,
NORTH GOA,30010100901,2015-16,ST. XAVIER VIDYALAYA,PERNEM,KORGAON/PARASTE,KORGAO,Goa,403512,,,,,,,,,
NORTH GOA,30010100902,2015-16,PRADNYA HIGH SCHOOL,PERNEM,KORGAON/PARASTE,KORGAO,Goa,403512,,,,,,,,,
