City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,,
TUENSANG,13020502401,2015-16,GPS/GMS SANGLAO,NOKLAK,DUMMY,SANGLAO,Nagaland,798626,,,,,,,,,,,
PHEK,13080302001,2015-16,GPS MOKE,MELURI,DUMMY,MOKE,Nagaland,797114,,,,,,,,,,,
PHEK,13080401102,2015-16,GHS. YORUBA,CHOZUBA,DUMMY,YORUBA,Nagaland,797104,,,,,,,,,,,
PHEK,13080401103,2015-16,Z.M.S. SCHOOL. YORUBA,CHOZUBA,DUMMY,YORUBA,Nagaland,797104,,,,,,,,,,,
ZUNHEBOTO,13040203901,2015-16,GHS VK TOWN,AKULUTO,AKULUTO CLUSTER,VK TOWN,Nagaland,798627,,,,,,,,,,,
DIMAPUR,13060401302,2015-16,ST.JOSEPH SCHOOL,NUILAND,NIULAND,VIYITO,Nagaland,797112,,,,ChIJCVoOo2gIRjcRWEFoRM7telk,C,City,dimapur,St. Joseph Hr. Sec. School,"Dimapur, Nagaland, India",,
DIMAPUR,13060410801,2015-16,GPS HEZHETO,NUILAND,NIULAND,HEZHETO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060402902,2015-16,GMS NITOZU ,NUILAND,P. VIHOTO,NITOZU,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060409202,2015-16,GMS S. HETOI ,NUILAND,NIULAND,S.HETOI,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060406201,2015-16,GPS KHUTOVI,NUILAND,AGHUNAQA,KHUTOVI,Nagaland,797112,,,,,,,,,,,
MON,13010101401,2015-16,GPS TOBU STATION,TOBU,DUMMY,TOBU TOWN,Nagaland,798624,,,,,,,,,,,
MON,13010101402,2015-16,GHS TOBU TOWN,TOBU,DUMMY,TOBU TOWN,Nagaland,798624,,,,,,,,,,,
MON,13010101403,2015-16,BEJING SCHOOL,TOBU,DUMMY,TOBU TOWN,Nagaland,798624,,,,,,,,,,,
MON,13010101501,2015-16,GHS MOPONG,TOBU,DUMMY,MOPONG,Nagaland,798624,,,,,,,,,,,
ZUNHEBOTO,13040500701,2015-16,GPS IKIYE,SATAKHA,SATAKHA  CLUSTER,IKIYE,Nagaland,798629,,,,,,,,,,,
ZUNHEBOTO,13040500801,2015-16,GMS ITOVI,SATAKHA,SATAKHA  CLUSTER,ITOVI,Nagaland,798629,,,,,,,,,,,
ZUNHEBOTO,13040500901,2015-16,GMS KHUKIYE,SATAKHA,SATAKHA  CLUSTER,KHUKIYE,Nagaland,798629,,,,,,,,,,,
LONGLENG,13090600507,2015-16,GOVT. HIGH SCHOOL. PONGO,LONGLENG,DUMMY,PONGO,Nagaland,798625,,,,ChIJKbsJ_ShyRzcRB552YILB0f8,B,Locality,longleng,Govt. Highschool Longleng,"Longleng, Nagaland 798625, India",,
LONGLENG,13090600122,2015-16,GPS ORANGKONG C,LONGLENG,DUMMY,LONGLENG TOWN ,Nagaland,798625,,,,,,,,,,,
LONGLENG,13090600704,2015-16,ST.JOHN'S SCHOOL,LONGLENG,DUMMY,SAKSHI,Nagaland,798625,,,,,,,,,,,
KOHIMA,13070401605,2015-16,CHRISTIAN SCHOOL,TSEMINYU,DUMMY,TSEMINYU OLD TOWN,Nagaland,797109,,,,ChIJxWsAvgohRjcRVUc3Metql5M,C,City,kohima,Oking Christian School,"Kitsubozou Colony, Kohima, Nagaland 797001, India",,
MOKOKCHUNG,13030200105,2015-16,GHS LONGKHUM,KHENSA,DUMMY,LONGKHUM VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030100601,2015-16,GPS ALIDONGDONG,MOKOKCHUNG VILLAGE,DUMMY,CHUCHUYIMPANG VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030100602,2015-16,GPS LIDEN,MOKOKCHUNG VILLAGE,DUMMY,CHUCHUYIMPANG VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030301502,2015-16,GMS LONGKONG,KOBULONG,DUMMY,LONGKONG VILLAGE,Nagaland,798614,,,,,,,,,,,
WOKHA,13050106502,2015-16,GHSS WOKHA,WOKHA,CLU_WOKHA,ZUVOTONG,Nagaland,797111,,,,,,,,,,,
WOKHA,13050106602,2015-16,AG SCHOOL,WOKHA,CLU_GPS MERIYAN,PWD COLONY,Nagaland,797111,,,,ChIJ_QwoZTpPRjcRE5MZEla4Z1k,B,Locality,wokha,FERNBROOK SCHOOL,"Forest Colony,, Wokha, Nagaland 797111, India",,
WOKHA,13050106603,2015-16,GMS WOKHA TOWN B,WOKHA,CLU_WOKHA,PWD COLONY,Nagaland,797111,,,,ChIJhfaeMjlPRjcRyOs_1l8Y6nU,B,Locality,wokha,GMS,"Wokha, Nagaland 797111, India",,
WOKHA,13050107902,2015-16,VITOZU MEMORIAL RASHTRA BHASHA PRACHAR SAMITY WOKHA TOWN,WOKHA,CLU_WOKHA,FOREST COLONY WKA,Nagaland,797111,,,,,,,,,,,
DIMAPUR,13060505001,2015-16,CITY COLLEGE OF ART & COMMERCE,DIMAPUR URBAN,NAHARBARI,RAILWAY COLONY,Nagaland,797112,,,,ChIJg4lw9_bhRTcRltQepM0TR5w,B,Pincode,797112,City College Of Arts And Commerce,"Half Nagarjan, Dimapur, Nagaland 797112, India",,
DIMAPUR,13060200307,2015-16,G.W. MEMORIAL SCHOOL,KUSHIABILL,KHUSHIABILL,PURANABAZAR,Nagaland,797112,,,,ChIJIZJ0EQwKRjcRVKb8KirdrN4,C,City,dimapur,G W Memorial School,"Purana Bazar, Dimapur, Nagaland 797116, India",,
DIMAPUR,13060201408,2015-16,WOODSTOCK SCHOOL,KUSHIABILL,KHAGHABOTO,PADUMPUKHRI,Nagaland,797112,,,,ChIJsdBI6BwKRjcRsUDCR4zjXF4,C,City,dimapur,Woodstock School,"Purana Bazar, Dimapur, Nagaland 797116, India",,
DIMAPUR,13060206301,2015-16,GPS L HOTOVI,KUSHIABILL,KHAGHABOTO,L HOTOVI,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060303903,2015-16,CHRISTIAN SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA TOWN,Nagaland,797103,,,,ChIJWaXoA3wIRjcR-BJ7MeoqGS0,B,Pincode,797103,Christian School,"Chumukeidma, Dimapur, Nagaland 797103, India",,
DIMAPUR,13060208401,2015-16,GPS GHOKITO,KUSHIABILL,KHAGHABOTO,GHOKITO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060208902,2015-16,GHS NIHOTO,KUSHIABILL,KHAGHABOTO,NIHOTO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060304903,2015-16,MOUNT SARAMATI MONTESSORI SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,SUGARMILL,Nagaland,797112,,,,ChIJC5KGJrUJRjcR6uOUI1iLMVk,C,City,dimapur,Mount Saramati School,"Unity Village, 5th Mile, Dimapur, Nagaland 797115, India",,
DIMAPUR,13060211501,2015-16,GPS HUKATO,KUSHIABILL,KUHUBOTO TOWN,HUKATO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060301902,2015-16,GMS 7TH MILE ,MEDZIPHEMA,CHUMUKEDIMA TOWN,7TH MILE VILL,Nagaland,797112,,,,ChIJTdgWKMcHRjcRjEqirdE7ncc,B,Pincode,797112,"GMS, Chumukedima Village","Dimapur, Nagaland 797112, India",,
DIMAPUR,13060302103,2015-16,GMS SEITHEKIE A ,MEDZIPHEMA,MEDZIPHEMA,SEITHEKEMA-A,Nagaland,797103,,,,,,,,,,,
DIMAPUR,13060300105,2015-16,LOGOS SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,SOVIMA,Nagaland,797112,,,,ChIJQcK_fI7iRTcR0yULHsvne-0,C,City,dimapur,Logos School Sovima,"Dimapur, Nagaland, India",,
MOKOKCHUNG,13030401801,2015-16,GPS ANAKI  'C',CHANGTONGYA-B,DUMMY,ANAKI C,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030401901,2015-16,GPS AOPENZU,CHANGTONGYA-B,DUMMY,AOPENZU,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030402001,2015-16,GPS LUYIMLENDEN,CHANGTONGYA-B,DUMMY,LUYIMLENDEN,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030200201,2015-16,GPS CHUNGTIA 'A',KHENSA,DUMMY,CHUNGTIA VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030301302,2015-16,GPS IMRONGTEMA,KOBULONG,DUMMY,MONGSENYIMTI VILLAGE,Nagaland,798614,,,,,,,,,,,
MON,13010200708,2015-16,"DAVID SCHOOL, TIZIT TOWN",TIZIT,DUMMY,TIZIT TOWN,Nagaland,798602,,,,,,,,,,,
MON,13010200203,2015-16,GPS JABOKA - A,TIZIT,DUMMY,JABOKA,Nagaland,798602,,,,,,,,,,,
MON,13010100102,2015-16,GPS UKHA - B,TOBU,DUMMY,UKHA,Nagaland,798624,,,,,,,,,,,
MON,13010100104,2015-16,GMS UKHA - A,TOBU,DUMMY,UKHA,Nagaland,798624,,,,,,,,,,,
MON,13010101406,2015-16,GPS TOBU TOWN -  B,TOBU,DUMMY,TOBU TOWN,Nagaland,798624,,,,,,,,,,,
LONGLENG,13090700201,2015-16,GHS YOTAN,TAMLU,DUMMY,YOTAN,Nagaland,798618,,,,,,,,,,,
LONGLENG,13090700301,2015-16,GPS TANGHA  'A',TAMLU,DUMMY,TANGHA,Nagaland,798618,,,,,,,,,,,
LONGLENG,13090700502,2015-16,GPS NYANG B,TAMLU,DUMMY,NIAN,Nagaland,798618,,,,,,,,,,,
LONGLENG,13090700503,2015-16,GHS NYANG,TAMLU,DUMMY,NIAN,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030200603,2015-16,GHSS N.I.JAMIR,KHENSA,DUMMY,YIMYU COMPOUND,Nagaland,798617,,,,ChIJTdcw5uipRzcRB7mQhAvFPwE,A,VILLAGE_NAME,yimyu compound,N.I.Jamir GHSS,"Yimyu Compound, Yimyu, Mokokchung, Nagaland 798617, India",,
MOKOKCHUNG,13030200202,2015-16,GPS CHUNGTIA 'B',KHENSA,DUMMY,CHUNGTIA VILLAGE,Nagaland,798601,,,,,,,,,,,
KIPHIRE,13100900101,2015-16,GHSS PUNGRO TOWN,PUNGRO,DUMMY,PUNGRO TOWN,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100900102,2015-16,GMS PUNGRO TOWN,PUNGRO,DUMMY,PUNGRO TOWN,Nagaland,798611,,,,,,,,,,,
PHEK,13080101301,2015-16,GPS. KIZARI,PHEK,DUMMY,KIZARI,Nagaland,797108,,,,,,,,,,,
PHEK,13080101401,2015-16,GPS. TUZATSE,PHEK,DUMMY,TEZATSE,Nagaland,707108,,,,,,,,,,,
PHEK,13080101602,2015-16,GMS TEHEPHU,PHEK,DUMMY,TEHEPHU,Nagaland,797108,,,,,,,,,,,
PHEK,13080101701,2015-16,GPS. KHUTSOKHUNO,PHEK,DUMMY,KHUTSOKHUNO,Nagaland,797108,,,,,,,,,,,
MOKOKCHUNG,13030401305,2015-16,ST.JOSEPH SCHOOL,CHANGTONGYA-B,DUMMY,TZUDIKONG,Nagaland,798623,,,,ChIJVVVVFf2pRzcRvCNzDUVyUZ8,C,City,mokokchung,St Joseph School,"MokokchungMariani Rd, Khensa, Nagaland 798617, India",,
MOKOKCHUNG,13030401401,2015-16,GPS KANGTSUNG 'A',CHANGTONGYA-B,DUMMY,KANGTSUNG VILLAGE,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030401402,2015-16,GPS KANGTSUNG 'B',CHANGTONGYA-B,DUMMY,KANGTSUNG VILLAGE,Nagaland,798618,,,,,,,,,,,
PEREN,13110600301,2015-16,GMS NKIALWA,TENING,MBAULWA,NKIALWA,Nagaland,797101,,,,,,,,,,,
ZUNHEBOTO,13040105601,2015-16,GMS ALHAHUTO,ZUNHEBOTO,ZUNHEBOTO CLUSTER,ALAHUTO WARD,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040105202,2015-16,WOODLAND SCHOOL,ZUNHEBOTO,ZUNHEBOTO CLUSTER,AMPHOTO WARD,Nagaland,798620,,,,ChIJVVVVVay3RzcRgOAjdtUy49Y,B,Locality,zunheboto,Woodland School,"amiphoto, Zunheboto, Nagaland 798620, India",,
ZUNHEBOTO,13040105704,2015-16,GHSS ZUNHEBOTO,ZUNHEBOTO,ZUNHEBOTO CLUSTER,OLD TOWN WARD,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040601702,2015-16,NATIONAL SCHOOL,PUGHOBOTO,PUGHOBOTO  CLUSTER,GHATHASHI,Nagaland,798620,,,,ChIJlz3dKKq3RzcRsPAKnTaStzw,B,Pincode,798620,"Immanuel School, Zunheboto","Project Colony, Zunheboto, Nagaland 798620, India",,
ZUNHEBOTO,13040601802,2015-16,MOUNT OLIVE SCHOOL,PUGHOBOTO,PUGHOBOTO  CLUSTER,IGHANUMI,Nagaland,798620,,,,,,,,,,,
WOKHA,13050105801,2015-16,LITTLE ANGEL SCHOOL,WOKHA,CLU_GPS MERIYAN,ETSUCHUKA,Nagaland,797111,,,,ChIJs1yxJxVPRjcRHn7HPCd9MjE,B,Locality,wokha,Little Angels' School,"Wokha, Nagaland 797111, India",,
WOKHA,13050105802,2015-16,SPRINGDALE SCHOOL,WOKHA,CLU_WOKHA,ETSUCHUKA,Nagaland,797111,,,,ChIJe3czjmxPRjcRtWpRIlB8ijE,B,Locality,wokha,Springdale School,"MTC colony,, Wokha, Nagaland, India",,
WOKHA,13050106702,2015-16,DON BOSCO HIGHER SECONDARY,WOKHA,CLU_GPS MERIYAN,ORCHID ,Nagaland,797111,,,,ChIJ____zxVPRjcRY-pOQXp6a1c,A,VILLAGE_NAME,orchid,Don Bosco Higher Secondary School,"Orchid Colony, Wokha, Nagaland, India",,
WOKHA,13050105803,2015-16,GPS ETSUCHUKA,WOKHA,CLU_WOZH,ETSUCHUKA,Nagaland,797111,,,,,,,,,,,
WOKHA,13050106103,2015-16,GMS WOKHA TOWN C,WOKHA,CLU_WOKHA,TSUMANG 'A',Nagaland,797111,,,,ChIJhfaeMjlPRjcRyOs_1l8Y6nU,B,Locality,wokha,GMS,"Wokha, Nagaland 797111, India",,
WOKHA,13050106104,2015-16,PINE WOOD SCHOOL WOKHA,WOKHA,CLU_WOKHA,TSUMANG 'A',Nagaland,797111,,,,ChIJs3Ngsj9PRjcR2NTJoN8_tlo,B,Locality,wokha,"Pine Wood School, Wokha","Wokha, Nagaland, India",,
WOKHA,13050101701,2015-16,GMS TSUNGIKI 'A',WOKHA,CLU_ GPS TSUN,TSUNGIKI,Nagaland,797111,,,,,,,,,,,
TUENSANG,13020101001,2015-16,GPS/GMS HELIPONG,HAKUSHANG,3RD NAP SAKSI,HELIPONG,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020101502,2015-16,GHS HAKCHANG,HAKUSHANG,HAKCHANG,HAKCHANG,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020101601,2015-16,GPS BUTHAMBOU,HAKUSHANG,HAKUSHANG,BUTHAMBOU,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020101701,2015-16,GPS MAKSHA,HAKUSHANG,HAKCHANG,MAKSHA,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020101806,2015-16,NEW HORIZON SCHOOL,HAKUSHANG,HAKCHANG,SANGSANGYU,Nagaland,798612,,,,,,,,,,,
DIMAPUR,13060206402,2015-16,GMS DOMOKHIA  ,KUSHIABILL,KHUSHIABILL,DOMOKHIA,Nagaland,797116,,,,,,,,,,,
DIMAPUR,13060208303,2015-16,GMS SHOWUBA OLD ,KUSHIABILL,KUHUBOTO TOWN,SHOWBA-OLD,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060204605,2015-16,GMS XELHOZHE ,KUSHIABILL,DIPHUPAR SUMI,KHUSHIABILL,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060209202,2015-16,GMS KHEHOKHU ,KUSHIABILL,KUHUBOTO TOWN,KHEHOKHU,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060301702,2015-16,GMS TSIEPAMA ,MEDZIPHEMA,CHUMUKEDIMA TOWN,TSIEPAMA,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060304904,2015-16,GMS SUGARMILL ,MEDZIPHEMA,CHUMUKEDIMA TOWN,SUGARMILL,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060210802,2015-16,GHS KHAGHABOTO,KUSHIABILL,KHAGHABOTO,KHAGHABOTO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060302402,2015-16,SINAI MISSION SCHOOL KUKIDOLONG,MEDZIPHEMA,MEDZIPHEMA,KUKIDOLONG,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060500507,2015-16,PILGRIM SCHOOL,DIMAPUR URBAN,DIMAPUR,NAGARJAN,Nagaland,797112,,,,ChIJ7UFxYQjiRTcRT-tj5pf3Kek,A,Street Address,dimapur,Pilgrim School,"Electrical Colony, Full Nagarjan, Dimapur, Nagaland 797112, India",,
DIMAPUR,13060501205,2015-16,GMS MIDLAND ,DIMAPUR URBAN,MIDLAND,MIDLANE,Nagaland,797112,,,,,,,,,,,
MON,13010705836,2015-16,"GPS JAHJON WARD, MON TOWN",MON,DUMMY,MON TOWN,Nagaland,798621,,,,,,,,,,,
MON,13010705837,2015-16,"GPS SHAMNYU WARD, MON TOWN",MON,DUMMY,MON TOWN,Nagaland,798621,,,,,,,,,,,
TUENSANG,13020201701,2015-16,GPS LOKONG,NOKSEN,DUMMY,LOKONG,Nagaland,798616,,,,,,,,,,,
TUENSANG,13020201801,2015-16,GPS MOMCHING,NOKSEN,DUMMY,MOMCHING,Nagaland,798616,,,,,,,,,,,
MON,13010703903,2015-16,"NATIONAL BOUNDARY SCHOOL, SHEANGHAH WAMSA",MON,DUMMY,SHEANGHAH WAMSA,Nagaland,798621,,,,,,,,,,,
MON,13010703904,2015-16,GMS SHEANGHAH WAMSA,MON,DUMMY,SHEANGHAH WAMSA,Nagaland,798621,,,,,,,,,,,
MON,13010200404,2015-16,"HILL VIEW SCHOOL, TIZIT VILLAGE",TIZIT,DUMMY,TIZIT VILLAGE,Nagaland,798602,,,,ChIJWwo3hhkZoFMRk2rt1_Ge4K4,C,City,mon,Hillview School,"355 Woodvale Rd E Northwest, Edmonton, AB T6L 2H2, Canada",,
MON,13010400102,2015-16,GHS CHEN,ABOI,DUMMY,CHEN TOWN,Nagaland,798622,,,,ChIJq6qqqsVfRzcRUqC9KIqynrE,C,City,mon,GHS Angjangyang,"Mon, Nagaland, India",,
MON,13010400103,2015-16,"ST. JOHN SCHOOL, CHEN TOWN",ABOI,DUMMY,CHEN TOWN,Nagaland,798603,,,,ChIJYwn3ddFfRzcRDbjLcppeUtc,C,City,mon,"St. John School, Mon","Mon, Nagaland 798621, India",,
MON,13010400201,2015-16,GPS CHEN WETNYU - A,ABOI,DUMMY,CHEN WETNYU VILLAGE,Nagaland,798603,,,,,,,,,,,
MON,13010400206,2015-16,GMS CHEN WETNYU - A,ABOI,DUMMY,CHEN WETNYU VILLAGE,Nagaland,798603,,,,,,,,,,,
KIPHIRE,13100801001,2015-16,GMS NEW RISETHSI,KIPHERE,DUMMY,N/RISETHSI,Nagaland,798611,,,,,,,,,,,
PHEK,13080201610,2015-16,KING DAVID SCHOOL,PFUTSERO,DUMMY,PFUTSERO TOWN/WARD,Nagaland,797107,,,,,,,,,,,
PHEK,13080201612,2015-16,CHAKHESANG MISSION HIGHER SECONDARY SCHOOL,PFUTSERO,DUMMY,PFUTSERO TOWN/WARD,Nagaland,797107,,,,ChIJ739bOz6CSDcRz4lsSn44kAc,B,Locality,pfutsero,Chakesang Mission Higher Secondary School,"Pfutsero, Nagaland 797107, India",,
ZUNHEBOTO,13040503101,2015-16,GMS THAKIYE,SATAKHA,SATAKHA  CLUSTER,THAKIYE,Nagaland,798629,,,,,,,,,,,
DIMAPUR,13060302601,2015-16,GPS SIRHI ANGAMI,MEDZIPHEMA,MEDZIPHEMA,SIRHI ANGAMI,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060305102,2015-16,GMS SAKIPHETO,MEDZIPHEMA,MEDZIPHEMA,SAKIPHETO,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060305305,2015-16,GMS NEW SOCUNOMA ,MEDZIPHEMA,MEDZIPHEMA, SOCUNOMA,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060209402,2015-16,GMS SUHOI ,KUSHIABILL,KUHUBOTO TOWN,SUHOI,Nagaland,797112,,,,,,,,,,,
LONGLENG,13090701903,2015-16,GPS NAMHACHING,TAMLU,DUMMY,NAMHACHING,Nagaland,798618,,,,,,,,,,,
LONGLENG,13090701003,2015-16,GMS SHETEP,TAMLU,DUMMY,SHETEP,Nagaland,798618,,,,,,,,,,,
KOHIMA,13070300701,2015-16,GMS SEIYHAMA,CHIEPHOBOZOU,DUMMY,SEIYHAMA VILLAGE,Nagaland,797105,,,,,,,,,,,
KOHIMA,13070300801,2015-16,GMS BOTSA,CHIEPHOBOZOU,DUMMY,BOTSA VILLAGE,Nagaland,797105,,,,,,,,,,,
ZUNHEBOTO,13040403601,2015-16,GMS KATHARA,AGHUNATO,AGHUNATO  CLUSTER,KATHARA,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040102301,2015-16,GMS YEMISHE,ZUNHEBOTO,ZUNHEBOTO CLUSTER,YEMISHE,Nagaland,798620,,,,,,,,,,,
PEREN,13110500302,2015-16,GMS JALUKIE TOWN SECTOR 'A',PEREN,DUMMY,JALUKIE TOWN,Nagaland,797110,,,,,,,,,,,
PEREN,13110500303,2015-16,GMS JALUKIE SECTOR 'B',PEREN,DUMMY,JALUKIE TOWN,Nagaland,797110,,,,,,,,,,,
WOKHA,13050303501,2015-16,GPS AZUHOTO,BHANDARI,DUMMY,AZUHOTO,Nagaland,797111,,,,,,,,,,,
WOKHA,13050303601,2015-16,GMS WOZHU NEW,BHANDARI,DUMMY,WOZHU NEW,Nagaland,797111,,,,,,,,,,,
WOKHA,13050303701,2015-16,GPS HANKU,BHANDARI,DUMMY,HANKU,Nagaland,797111,,,,,,,,,,,
MON,13010703302,2015-16,GMS NYASA,MON,DUMMY,NYASA,Nagaland,798621,,,,,,,,,,,
MON,13010703401,2015-16,GPS PUKHA,MON,DUMMY,PUKHA,Nagaland,798621,,,,,,,,,,,
MON,13010703502,2015-16,GMS LONGZANG,MON,DUMMY,LONGZANG,Nagaland,798621,,,,,,,,,,,
MON,13010703601,2015-16,GPS WETTING,MON,DUMMY,WETTING,Nagaland,798621,,,,,,,,,,,
ZUNHEBOTO,13040203904,2015-16,ST' THOMAS,AKULUTO,AKULUTO CLUSTER,VK TOWN,Nagaland,798627,,,,,,,,,,,
ZUNHEBOTO,13040204501,2015-16,GPS AJIQA,AKULUTO,AKULUTO CLUSTER,AJIQA,Nagaland,798627,,,,,,,,,,,
ZUNHEBOTO,13040201302,2015-16,GMS LITTA,AKULUTO,AKULUTO CLUSTER,LITTA,Nagaland,798627,,,,,,,,,,,
ZUNHEBOTO,13040201602,2015-16,GMS T/VALLEY,AKULUTO,AKULUTO CLUSTER,T/VALLEY,Nagaland,798627,,,,,,,,,,,
DIMAPUR,13060407902,2015-16,ZONAL GUIDE SCHOOL,NUILAND,AGHUNAQA,GMS AGHUNAQA,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060406101,2015-16,GPS P VIHOTO,NUILAND,P. VIHOTO,P VIHOTO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060500603,2015-16,MILLENNIAL VISION SCHOOL,DIMAPUR URBAN,DIMAPUR,BURMA CAMP,Nagaland,797112,,,,ChIJDVNnW-_hRTcRMYpaxQSYRQc,A,Street Address,dimapur,Millennial Vision School,"Burma Camp, Dimapur, Nagaland 797117, India",,
DIMAPUR,13060501711,2015-16,DIMAPUR MISSION HR SEC ,DIMAPUR URBAN,NOTUN BOSTI,CHURCH ROAD DIMAPUR,Nagaland,797112,,,,ChIJ_____88JRjcRbsLeG8q8yEM,B,Pincode,797112,DIMAPUR MISSION HIGHER SECONDARY SCHOOL,"Churches Colony, Near Ao Baptist Church, Dimapur, Nagaland 797112, India",,
MON,13010101502,2015-16,GPS MOPONG,TOBU,DUMMY,MOPONG,Nagaland,798624,,,,,,,,,,,
MON,13010101503,2015-16,"HONGKONG CHRIST SCHOOL, MOPONG",TOBU,DUMMY,MOPONG,Nagaland,798624,,,,,,,,,,,
MON,13010101601,2015-16,GMS PESSAO,TOBU,DUMMY,PESSAO,Nagaland,798624,,,,,,,,,,,
MON,13010101602,2015-16,GPS PESSAO - B,TOBU,DUMMY,PESSAO,Nagaland,798624,,,,,,,,,,,
ZUNHEBOTO,13040501001,2015-16,GPS KHUVUXU,SATAKHA,SATAKHA  CLUSTER,KHUVUXU,Nagaland,798629,,,,,,,,,,,
ZUNHEBOTO,13040501101,2015-16,GPS KILO OLD,SATAKHA,SATAKHA  CLUSTER,KILO OLD,Nagaland,798629,,,,,,,,,,,
ZUNHEBOTO,13040501301,2015-16,GMS KIYEKHU,SATAKHA,SATAKHA  CLUSTER,KIYEKHU,Nagaland,798629,,,,,,,,,,,
ZUNHEBOTO,13040501501,2015-16,GPS LUKHAI,SATAKHA,SATAKHA  CLUSTER,LUKHAI,Nagaland,798629,,,,,,,,,,,
MOKOKCHUNG,13030300607,2015-16,BAPTIST MISSION SCHOOL,KOBULONG,DUMMY,LONGJANG VILLAGE,Nagaland,798615,,,,,,,,,,,
MOKOKCHUNG,13030104601,2015-16,GPS LIJABA LIJEN,MOKOKCHUNG VILLAGE,DUMMY,LIJABA LIJEN WARD,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030100402,2015-16,GPS UNGMA OLD,MOKOKCHUNG VILLAGE,DUMMY,UNGMA VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030100703,2015-16,GPS LONGSALONG,MOKOKCHUNG VILLAGE,DUMMY,LONGSA VILLAGE,Nagaland,798601,,,,,,,,,,,
DIMAPUR,13060410602,2015-16,GMS NIKIHE ,NUILAND,AGHUNAQA,NIKIHE,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060405702,2015-16,GMS KHEHUTO ,NUILAND,ZHEXUCHE,KHEHUTO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060408502,2015-16,ST. JOHN MARY VIANNEY SCHOOL,NUILAND,NIHOKHU,HAQHIZHE,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060403402,2015-16,JAWAHAR NAVODAYA VIDYALAYA,NUILAND,NIHOKHU,NIHOKHU,Nagaland,797103,,,,ChIJ_____88JRjcR5crZP-Tjcr4,A,Street Address,nihokhu,Jawahar Navodaya Vidyalaya,"Nihokhu, Dimapur, Nagaland- 797103, Dimapur, Nagaland 797103, India",,
LONGLENG,13090700802,2015-16,GPS YONGYAH 'B',TAMLU,DUMMY,YONGNYAH,Nagaland,798618,,,,,,,,,,,
LONGLENG,13090700803,2015-16,GPS YONGYAH  'C',TAMLU,DUMMY,YONGNYAH,Nagaland,798618,,,,,,,,,,,
KOHIMA,13070700803,2015-16,MODERN SCHOOL NEW MARKET,KOHIMA URBAN,DUMMY,WARD 8 - NEW MARKET WARD,Nagaland,797001,,,,ChIJR9LAebQhRjcR_XJZxkVkcYQ,B,Pincode,797001,Modern College,"Dzuvuru, Kohima, Nagaland 797001, India",,
